scan,date,time,raw,calibrated
614,27/11/2022 , 20:20:00,0,0
615,27/11/2022 , 20:30:00,0,0
616,27/11/2022 , 20:40:00,0,0
617,27/11/2022 , 20:50:00,0,0
618,27/11/2022 , 21:00:00,0,0
619,27/11/2022 , 21:10:00,0,0
620,27/11/2022 , 21:20:00,0,0
621,27/11/2022 , 21:30:00,0,0
622,27/11/2022 , 21:40:00,0,0
623,27/11/2022 , 21:50:00,0,0
624,27/11/2022 , 22:00:00,0,0
625,27/11/2022 , 22:10:00,0,0
626,27/11/2022 , 22:20:00,0,0
627,27/11/2022 , 22:30:00,0,0
628,27/11/2022 , 22:40:00,0,0
629,27/11/2022 , 22:50:00,0,0
630,27/11/2022 , 23:00:00,0,0
631,27/11/2022 , 23:10:00,0,0
632,27/11/2022 , 23:20:00,0,0
633,27/11/2022 , 23:30:00,0,0
634,27/11/2022 , 23:40:00,0,0
635,27/11/2022 , 23:50:00,0,0
636,27/11/2022 , 24:00:00,0,0
637,28/11/2022 , 00:10:00,0,0
638,28/11/2022 , 00:20:00,0,0
639,28/11/2022 , 00:30:00,0,0
640,28/11/2022 , 00:40:00,0,0
641,28/11/2022 , 00:50:00,0,0
642,28/11/2022 , 01:00:00,0,0
643,28/11/2022 , 01:10:00,0,0
644,28/11/2022 , 01:20:00,0,0
645,28/11/2022 , 01:30:00,0,0
646,28/11/2022 , 01:40:00,0,0
647,28/11/2022 , 01:50:00,0,0
648,28/11/2022 , 02:00:00,0,0
649,28/11/2022 , 02:10:00,0,0
650,28/11/2022 , 02:20:00,0,0
651,28/11/2022 , 02:30:00,0,0
652,28/11/2022 , 02:40:00,0,0
653,28/11/2022 , 02:50:00,0,0
654,28/11/2022 , 03:00:00,0,0
655,28/11/2022 , 03:10:00,0,0
656,28/11/2022 , 03:20:00,0,0
657,28/11/2022 , 03:30:00,0,0
658,28/11/2022 , 03:40:00,0,0
659,28/11/2022 , 03:50:00,0,0
660,28/11/2022 , 04:00:00,0,0
661,28/11/2022 , 04:10:00,0,0
662,28/11/2022 , 04:20:00,0,0
663,28/11/2022 , 04:30:00,0,0
664,28/11/2022 , 04:40:00,0,0
665,28/11/2022 , 04:50:00,0,0
666,28/11/2022 , 05:00:00,0,0
667,28/11/2022 , 05:10:00,0,0
668,28/11/2022 , 05:20:00,0,0
669,28/11/2022 , 05:30:00,0,0
670,28/11/2022 , 05:40:00,0,0
671,28/11/2022 , 05:50:00,0,0
672,28/11/2022 , 06:00:00,0,0
673,28/11/2022 , 06:10:00,0,0
674,28/11/2022 , 06:20:00,0,0
675,28/11/2022 , 06:30:00,0,0
676,28/11/2022 , 06:40:00,0,0
677,28/11/2022 , 06:50:00,4,0.3
678,28/11/2022 , 07:00:00,41,2.7
679,28/11/2022 , 07:10:00,97,6.3
680,28/11/2022 , 07:20:00,129,8.4
681,28/11/2022 , 07:30:00,146,9.5
682,28/11/2022 , 07:40:00,324,21
683,28/11/2022 , 07:50:00,564,36.6
684,28/11/2022 , 08:00:00,678,43.9
685,28/11/2022 , 08:10:00,588,38.1
686,28/11/2022 , 08:20:00,487,31.6
687,28/11/2022 , 08:30:00,647,41.9
688,28/11/2022 , 08:40:00,680,44.1
689,28/11/2022 , 08:50:00,563,36.5
690,28/11/2022 , 09:00:00,790,51.2
691,28/11/2022 , 09:10:00,655,42.5
692,28/11/2022 , 09:20:00,868,56.3
693,28/11/2022 , 09:30:00,1028,66.6
694,28/11/2022 , 09:40:00,1190,77.1
695,28/11/2022 , 09:50:00,875,56.7
696,28/11/2022 , 10:00:00,1803,116.9
697,28/11/2022 , 10:10:00,952,61.7
698,28/11/2022 , 10:20:00,793,51.4
699,28/11/2022 , 10:30:00,1180,76.5
700,28/11/2022 , 10:40:00,1665,107.9
701,28/11/2022 , 10:50:00,1294,83.9
702,28/11/2022 , 11:00:00,1402,90.9
703,28/11/2022 , 11:10:00,1399,90.7
704,28/11/2022 , 11:20:00,914,59.2
705,28/11/2022 , 11:30:00,963,62.4
706,28/11/2022 , 11:40:00,1242,80.5
707,28/11/2022 , 11:50:00,1964,127.3
708,28/11/2022 , 12:00:00,2852,184.9
709,28/11/2022 , 12:10:00,4315,279.7
710,28/11/2022 , 12:20:00,3369,218.4
711,28/11/2022 , 12:30:00,3521,228.2
712,28/11/2022 , 12:40:00,3036,196.8
713,28/11/2022 , 12:50:00,3396,220.1
714,28/11/2022 , 13:00:00,4709,305.2
715,28/11/2022 , 13:10:00,5172,335.2
716,28/11/2022 , 13:20:00,4725,306.3
717,28/11/2022 , 13:30:00,4508,292.2
718,28/11/2022 , 13:40:00,4403,285.4
719,28/11/2022 , 13:50:00,4895,317.3
720,28/11/2022 , 14:00:00,4728,306.5
721,28/11/2022 , 14:10:00,4553,295.1
722,28/11/2022 , 14:20:00,4338,281.2
723,28/11/2022 , 14:30:00,4230,274.2
724,28/11/2022 , 14:40:00,4080,264.5
725,28/11/2022 , 14:50:00,3892,252.3
726,28/11/2022 , 15:00:00,4344,281.6
727,28/11/2022 , 15:10:00,4396,284.9
728,28/11/2022 , 15:20:00,4170,270.3
729,28/11/2022 , 15:30:00,3980,258
730,28/11/2022 , 15:40:00,3815,247.3
731,28/11/2022 , 15:50:00,3490,226.2
732,28/11/2022 , 16:00:00,3103,201.1
733,28/11/2022 , 16:10:00,2639,171.1
734,28/11/2022 , 16:20:00,2378,154.1
735,28/11/2022 , 16:30:00,2098,136
736,28/11/2022 , 16:40:00,1798,116.5
737,28/11/2022 , 16:50:00,1516,98.3
738,28/11/2022 , 17:00:00,1262,81.8
739,28/11/2022 , 17:10:00,1019,66.1
740,28/11/2022 , 17:20:00,771,50
741,28/11/2022 , 17:30:00,466,30.2
742,28/11/2022 , 17:40:00,215,13.9
743,28/11/2022 , 17:50:00,71,4.6
744,28/11/2022 , 18:00:00,17,1.1
745,28/11/2022 , 18:10:00,1,0.1
746,28/11/2022 , 18:20:00,0,0
747,28/11/2022 , 18:30:00,0,0
748,28/11/2022 , 18:40:00,0,0
749,28/11/2022 , 18:50:00,0,0
750,28/11/2022 , 19:00:00,0,0
751,28/11/2022 , 19:10:00,0,0
752,28/11/2022 , 19:20:00,0,0
753,28/11/2022 , 19:30:00,0,0
754,28/11/2022 , 19:40:00,0,0
755,28/11/2022 , 19:50:00,0,0
756,28/11/2022 , 20:00:00,0,0
757,28/11/2022 , 20:10:00,0,0
758,28/11/2022 , 20:20:00,0,0
759,28/11/2022 , 20:30:00,0,0
760,28/11/2022 , 20:40:00,0,0
761,28/11/2022 , 20:50:00,0,0
762,28/11/2022 , 21:00:00,0,0
763,28/11/2022 , 21:10:00,0,0
764,28/11/2022 , 21:20:00,0,0
765,28/11/2022 , 21:30:00,0,0
766,28/11/2022 , 21:40:00,0,0
767,28/11/2022 , 21:50:00,0,0
768,28/11/2022 , 22:00:00,0,0
769,28/11/2022 , 22:10:00,0,0
770,28/11/2022 , 22:20:00,0,0
771,28/11/2022 , 22:30:00,0,0
772,28/11/2022 , 22:40:00,0,0
773,28/11/2022 , 22:50:00,0,0
774,28/11/2022 , 23:00:00,0,0
775,28/11/2022 , 23:10:00,0,0
776,28/11/2022 , 23:20:00,0,0
777,28/11/2022 , 23:30:00,0,0
778,28/11/2022 , 23:40:00,0,0
779,28/11/2022 , 23:50:00,0,0
780,28/11/2022 , 24:00:00,0,0
781,29/11/2022 , 00:10:00,0,0
782,29/11/2022 , 00:20:00,0,0
783,29/11/2022 , 00:30:00,0,0
784,29/11/2022 , 00:40:00,0,0
785,29/11/2022 , 00:50:00,0,0
786,29/11/2022 , 01:00:00,0,0
787,29/11/2022 , 01:10:00,0,0
788,29/11/2022 , 01:20:00,0,0
789,29/11/2022 , 01:30:00,0,0
790,29/11/2022 , 01:40:00,0,0
791,29/11/2022 , 01:50:00,0,0
792,29/11/2022 , 02:00:00,0,0
793,29/11/2022 , 02:10:00,0,0
794,29/11/2022 , 02:20:00,0,0
795,29/11/2022 , 02:30:00,0,0
796,29/11/2022 , 02:40:00,0,0
797,29/11/2022 , 02:50:00,0,0
798,29/11/2022 , 03:00:00,0,0
799,29/11/2022 , 03:10:00,0,0
800,29/11/2022 , 03:20:00,0,0
801,29/11/2022 , 03:30:00,0,0
802,29/11/2022 , 03:40:00,0,0
803,29/11/2022 , 03:50:00,0,0
804,29/11/2022 , 04:00:00,0,0
805,29/11/2022 , 04:10:00,0,0
806,29/11/2022 , 04:20:00,0,0
807,29/11/2022 , 04:30:00,0,0
808,29/11/2022 , 04:40:00,0,0
809,29/11/2022 , 04:50:00,0,0
810,29/11/2022 , 05:00:00,0,0
811,29/11/2022 , 05:10:00,0,0
812,29/11/2022 , 05:20:00,0,0
813,29/11/2022 , 05:30:00,0,0
814,29/11/2022 , 05:40:00,0,0
815,29/11/2022 , 05:50:00,0,0
816,29/11/2022 , 06:00:00,0,0
817,29/11/2022 , 06:10:00,0,0
818,29/11/2022 , 06:20:00,0,0
819,29/11/2022 , 06:30:00,0,0
820,29/11/2022 , 06:40:00,0,0
821,29/11/2022 , 06:50:00,20,1.3
822,29/11/2022 , 07:00:00,97,6.3
823,29/11/2022 , 07:10:00,221,14.3
824,29/11/2022 , 07:20:00,332,21.5
825,29/11/2022 , 07:30:00,421,27.3
826,29/11/2022 , 07:40:00,527,34.2
827,29/11/2022 , 07:50:00,948,61.4
828,29/11/2022 , 08:00:00,1263,81.9
829,29/11/2022 , 08:10:00,1579,102.4
830,29/11/2022 , 08:20:00,1555,100.8
831,29/11/2022 , 08:30:00,4505,292
832,29/11/2022 , 08:40:00,4448,288.3
833,29/11/2022 , 08:50:00,3828,248.1
834,29/11/2022 , 09:00:00,5579,361.6
835,29/11/2022 , 09:10:00,6114,396.3
836,29/11/2022 , 09:20:00,6670,432.4
837,29/11/2022 , 09:30:00,7249,469.9
838,29/11/2022 , 09:40:00,7771,503.7
839,29/11/2022 , 09:50:00,8237,533.9
840,29/11/2022 , 10:00:00,8674,562.2
841,29/11/2022 , 10:10:00,9171,594.5
842,29/11/2022 , 10:20:00,9748,631.9
843,29/11/2022 , 10:30:00,10006,648.6
844,29/11/2022 , 10:40:00,10418,675.3
845,29/11/2022 , 10:50:00,10739,696.1
846,29/11/2022 , 11:00:00,11275,730.8
847,29/11/2022 , 11:10:00,11316,733.5
848,29/11/2022 , 11:20:00,11682,757.2
849,29/11/2022 , 11:30:00,10191,660.6
850,29/11/2022 , 11:40:00,10451,677.4
851,29/11/2022 , 11:50:00,10517,681.7
852,29/11/2022 , 12:00:00,8720,565.2
853,29/11/2022 , 12:10:00,8889,576.2
854,29/11/2022 , 12:20:00,9370,607.4
855,29/11/2022 , 12:30:00,8985,582.4
856,29/11/2022 , 12:40:00,9064,587.5
857,29/11/2022 , 12:50:00,7512,486.9
858,29/11/2022 , 13:00:00,6924,448.8
859,29/11/2022 , 13:10:00,6794,440.4
860,29/11/2022 , 13:20:00,6963,451.3
861,29/11/2022 , 13:30:00,7466,483.9
862,29/11/2022 , 13:40:00,7597,492.4
863,29/11/2022 , 13:50:00,7423,481.2
864,29/11/2022 , 14:00:00,8670,562
865,29/11/2022 , 14:10:00,7747,502.2
866,29/11/2022 , 14:20:00,7939,514.6
867,29/11/2022 , 14:30:00,4977,322.6
868,29/11/2022 , 14:40:00,8946,579.9
869,29/11/2022 , 14:50:00,9922,643.1
870,29/11/2022 , 15:00:00,7917,513.2
871,29/11/2022 , 15:10:00,4688,303.9
872,29/11/2022 , 15:20:00,3206,207.8
873,29/11/2022 , 15:30:00,3034,196.7
874,29/11/2022 , 15:40:00,3216,208.5
875,29/11/2022 , 15:50:00,2647,171.6
876,29/11/2022 , 16:00:00,2656,172.2
877,29/11/2022 , 16:10:00,2737,177.4
878,29/11/2022 , 16:20:00,2468,160
879,29/11/2022 , 16:30:00,1854,120.2
880,29/11/2022 , 16:40:00,1760,114.1
881,29/11/2022 , 16:50:00,1628,105.5
882,29/11/2022 , 17:00:00,1386,89.8
883,29/11/2022 , 17:10:00,1141,74
884,29/11/2022 , 17:20:00,895,58
885,29/11/2022 , 17:30:00,579,37.5
886,29/11/2022 , 17:40:00,257,16.7
887,29/11/2022 , 17:50:00,84,5.4
888,29/11/2022 , 18:00:00,16,1
889,29/11/2022 , 18:10:00,1,0.1
890,29/11/2022 , 18:20:00,0,0
891,29/11/2022 , 18:30:00,0,0
892,29/11/2022 , 18:40:00,0,0
893,29/11/2022 , 18:50:00,0,0
894,29/11/2022 , 19:00:00,0,0
895,29/11/2022 , 19:10:00,0,0
896,29/11/2022 , 19:20:00,0,0
897,29/11/2022 , 19:30:00,0,0
898,29/11/2022 , 19:40:00,0,0
899,29/11/2022 , 19:50:00,0,0
900,29/11/2022 , 20:00:00,0,0
901,29/11/2022 , 20:10:00,0,0
902,29/11/2022 , 20:20:00,0,0
903,29/11/2022 , 20:30:00,0,0
904,29/11/2022 , 20:40:00,0,0
905,29/11/2022 , 20:50:00,0,0
906,29/11/2022 , 21:00:00,0,0
907,29/11/2022 , 21:10:00,0,0
908,29/11/2022 , 21:20:00,0,0
909,29/11/2022 , 21:30:00,0,0
910,29/11/2022 , 21:40:00,0,0
911,29/11/2022 , 21:50:00,0,0
912,29/11/2022 , 22:00:00,0,0
913,29/11/2022 , 22:10:00,0,0
914,29/11/2022 , 22:20:00,0,0
915,29/11/2022 , 22:30:00,0,0
916,29/11/2022 , 22:40:00,0,0
917,29/11/2022 , 22:50:00,0,0
918,29/11/2022 , 23:00:00,0,0
919,29/11/2022 , 23:10:00,0,0
920,29/11/2022 , 23:20:00,0,0
921,29/11/2022 , 23:30:00,0,0
922,29/11/2022 , 23:40:00,0,0
923,29/11/2022 , 23:50:00,0,0
924,29/11/2022 , 24:00:00,0,0
925,30/11/2022 , 00:10:00,0,0
926,30/11/2022 , 00:20:00,0,0
927,30/11/2022 , 00:30:00,0,0
928,30/11/2022 , 00:40:00,0,0
929,30/11/2022 , 00:50:00,0,0
930,30/11/2022 , 01:00:00,0,0
931,30/11/2022 , 01:10:00,0,0
932,30/11/2022 , 01:20:00,0,0
933,30/11/2022 , 01:30:00,0,0
934,30/11/2022 , 01:40:00,0,0
935,30/11/2022 , 01:50:00,0,0
936,30/11/2022 , 02:00:00,0,0
937,30/11/2022 , 02:10:00,0,0
938,30/11/2022 , 02:20:00,0,0
939,30/11/2022 , 02:30:00,0,0
940,30/11/2022 , 02:40:00,0,0
941,30/11/2022 , 02:50:00,0,0
942,30/11/2022 , 03:00:00,0,0
943,30/11/2022 , 03:10:00,0,0
944,30/11/2022 , 03:20:00,0,0
945,30/11/2022 , 03:30:00,0,0
946,30/11/2022 , 03:40:00,0,0
947,30/11/2022 , 03:50:00,0,0
948,30/11/2022 , 04:00:00,0,0
949,30/11/2022 , 04:10:00,0,0
950,30/11/2022 , 04:20:00,0,0
951,30/11/2022 , 04:30:00,0,0
952,30/11/2022 , 04:40:00,0,0
953,30/11/2022 , 04:50:00,0,0
954,30/11/2022 , 05:00:00,0,0
955,30/11/2022 , 05:10:00,0,0
956,30/11/2022 , 05:20:00,0,0
957,30/11/2022 , 05:30:00,0,0
958,30/11/2022 , 05:40:00,0,0
959,30/11/2022 , 05:50:00,0,0
960,30/11/2022 , 06:00:00,0,0
961,30/11/2022 , 06:10:00,0,0
962,30/11/2022 , 06:20:00,0,0
963,30/11/2022 , 06:30:00,0,0
964,30/11/2022 , 06:40:00,0,0
965,30/11/2022 , 06:50:00,20,1.3
966,30/11/2022 , 07:00:00,96,6.2
967,30/11/2022 , 07:10:00,306,19.8
968,30/11/2022 , 07:20:00,538,34.9
969,30/11/2022 , 07:30:00,681,44.1
970,30/11/2022 , 07:40:00,1329,86.1
971,30/11/2022 , 07:50:00,2132,138.2
972,30/11/2022 , 08:00:00,1548,100.3
973,30/11/2022 , 08:10:00,1247,80.8
974,30/11/2022 , 08:20:00,2963,192.1
975,30/11/2022 , 08:30:00,2630,170.5
976,30/11/2022 , 08:40:00,2374,153.9
977,30/11/2022 , 08:50:00,1563,101.3
978,30/11/2022 , 09:00:00,1729,112.1
979,30/11/2022 , 09:10:00,4482,290.5
980,30/11/2022 , 09:20:00,4934,319.8
981,30/11/2022 , 09:30:00,7041,456.4
982,30/11/2022 , 09:40:00,7561,490.1
983,30/11/2022 , 09:50:00,9870,639.8
984,30/11/2022 , 10:00:00,8318,539.2
985,30/11/2022 , 10:10:00,8982,582.2
986,30/11/2022 , 10:20:00,9784,634.2
987,30/11/2022 , 10:30:00,10004,648.5
988,30/11/2022 , 10:40:00,11005,713.3
989,30/11/2022 , 10:50:00,7403,479.9
990,30/11/2022 , 11:00:00,11407,739.4
991,30/11/2022 , 11:10:00,12020,779.1
992,30/11/2022 , 11:20:00,12261,794.8
993,30/11/2022 , 11:30:00,12274,795.6
994,30/11/2022 , 11:40:00,11603,752.1
995,30/11/2022 , 11:50:00,13449,871.8
996,30/11/2022 , 12:00:00,13582,880.4
997,30/11/2022 , 12:10:00,13354,865.6
998,30/11/2022 , 12:20:00,13293,861.7
999,30/11/2022 , 12:30:00,13012,843.4
1000,30/11/2022 , 12:40:00,13281,860.9
1001,30/11/2022 , 12:50:00,12306,797.7
1002,30/11/2022 , 13:00:00,14207,920.9
1003,30/11/2022 , 13:10:00,13272,860.3
1004,30/11/2022 , 13:20:00,13687,887.2
1005,30/11/2022 , 13:30:00,13214,856.5
1006,30/11/2022 , 13:40:00,12988,841.9
1007,30/11/2022 , 13:50:00,12826,831.4
1008,30/11/2022 , 14:00:00,13453,872
1009,30/11/2022 , 14:10:00,13430,870.5
1010,30/11/2022 , 14:20:00,3879,251.4
1011,30/11/2022 , 14:30:00,11055,716.6
1012,30/11/2022 , 14:40:00,11020,714.3
1013,30/11/2022 , 14:50:00,10554,684.1
1014,30/11/2022 , 15:00:00,10032,650.3
1015,30/11/2022 , 15:10:00,8819,571.6
1016,30/11/2022 , 15:20:00,9009,584
1017,30/11/2022 , 15:30:00,7889,511.4
1018,30/11/2022 , 15:40:00,7346,476.2
1019,30/11/2022 , 15:50:00,5878,381
1020,30/11/2022 , 16:00:00,5601,363.1
1021,30/11/2022 , 16:10:00,4963,321.7
1022,30/11/2022 , 16:20:00,5106,331
1023,30/11/2022 , 16:30:00,2153,139.6
1024,30/11/2022 , 16:40:00,1172,76
1025,30/11/2022 , 16:50:00,700,45.4
1026,30/11/2022 , 17:00:00,478,31
1027,30/11/2022 , 17:10:00,314,20.4
1028,30/11/2022 , 17:20:00,266,17.2
1029,30/11/2022 , 17:30:00,232,15
1030,30/11/2022 , 17:40:00,149,9.7
1031,30/11/2022 , 17:50:00,74,4.8
1032,30/11/2022 , 18:00:00,19,1.2
1033,30/11/2022 , 18:10:00,0,0
1034,30/11/2022 , 18:20:00,0,0
1035,30/11/2022 , 18:30:00,0,0
1036,30/11/2022 , 18:40:00,0,0
1037,30/11/2022 , 18:50:00,0,0
1038,30/11/2022 , 19:00:00,0,0
1039,30/11/2022 , 19:10:00,0,0
1040,30/11/2022 , 19:20:00,0,0
1041,30/11/2022 , 19:30:00,0,0
1042,30/11/2022 , 19:40:00,0,0
1043,30/11/2022 , 19:50:00,0,0
1044,30/11/2022 , 20:00:00,0,0
1045,30/11/2022 , 20:10:00,0,0
1046,30/11/2022 , 20:20:00,0,0
1047,30/11/2022 , 20:30:00,0,0
1048,30/11/2022 , 20:40:00,0,0
1049,30/11/2022 , 20:50:00,0,0
1050,30/11/2022 , 21:00:00,0,0
1051,30/11/2022 , 21:10:00,0,0
1052,30/11/2022 , 21:20:00,0,0
1053,30/11/2022 , 21:30:00,0,0
1054,30/11/2022 , 21:40:00,0,0
1055,30/11/2022 , 21:50:00,0,0
1056,30/11/2022 , 22:00:00,0,0
1057,30/11/2022 , 22:10:00,0,0
1058,30/11/2022 , 22:20:00,0,0
1059,30/11/2022 , 22:30:00,0,0
1060,30/11/2022 , 22:40:00,0,0
1061,30/11/2022 , 22:50:00,0,0
1062,30/11/2022 , 23:00:00,0,0
1063,30/11/2022 , 23:10:00,0,0
1064,30/11/2022 , 23:20:00,0,0
1065,30/11/2022 , 23:30:00,0,0
1066,30/11/2022 , 23:40:00,0,0
1067,30/11/2022 , 23:50:00,0,0
1068,30/11/2022 , 24:00:00,0,0
1069,1/12/22, 00:10:00,0,0
1070,1/12/22, 00:20:00,0,0
1071,1/12/22, 00:30:00,0,0
1072,1/12/22, 00:40:00,0,0
1073,1/12/22, 00:50:00,0,0
1074,1/12/22, 01:00:00,0,0
1075,1/12/22, 01:10:00,0,0
1076,1/12/22, 01:20:00,0,0
1077,1/12/22, 01:30:00,0,0
1078,1/12/22, 01:40:00,0,0
1079,1/12/22, 01:50:00,0,0
1080,1/12/22, 02:00:00,0,0
1081,1/12/22, 02:10:00,0,0
1082,1/12/22, 02:20:00,0,0
1083,1/12/22, 02:30:00,0,0
1084,1/12/22, 02:40:00,0,0
1085,1/12/22, 02:50:00,0,0
1086,1/12/22, 03:00:00,0,0
1087,1/12/22, 03:10:00,0,0
1088,1/12/22, 03:20:00,0,0
1089,1/12/22, 03:30:00,0,0
1090,1/12/22, 03:40:00,0,0
1091,1/12/22, 03:50:00,0,0
1092,1/12/22, 04:00:00,0,0
1093,1/12/22, 04:10:00,0,0
1094,1/12/22, 04:20:00,0,0
1095,1/12/22, 04:30:00,0,0
1096,1/12/22, 04:40:00,0,0
1097,1/12/22, 04:50:00,0,0
1098,1/12/22, 05:00:00,0,0
1099,1/12/22, 05:10:00,0,0
1100,1/12/22, 05:20:00,0,0
1101,1/12/22, 05:30:00,0,0
1102,1/12/22, 05:40:00,0,0
1103,1/12/22, 05:50:00,0,0
1104,1/12/22, 06:00:00,0,0
1105,1/12/22, 06:10:00,0,0
1106,1/12/22, 06:20:00,0,0
1107,1/12/22, 06:30:00,0,0
1108,1/12/22, 06:40:00,0,0
1109,1/12/22, 06:50:00,22,1.4
1110,1/12/22, 07:00:00,76,4.9
1111,1/12/22, 07:10:00,183,11.9
1112,1/12/22, 07:20:00,376,24.4
1113,1/12/22, 07:30:00,512,33.2
1114,1/12/22, 07:40:00,532,34.5
1115,1/12/22, 07:50:00,823,53.3
1116,1/12/22, 08:00:00,1063,68.9
1117,1/12/22, 08:10:00,1520,98.5
1118,1/12/22, 08:20:00,2139,138.7
1119,1/12/22, 08:30:00,2311,149.8
1120,1/12/22, 08:40:00,4556,295.3
1121,1/12/22, 08:50:00,3095,200.6
1122,1/12/22, 09:00:00,3270,212
1123,1/12/22, 09:10:00,2354,152.6
1124,1/12/22, 09:20:00,3181,206.2
1125,1/12/22, 09:30:00,3039,197
1126,1/12/22, 09:40:00,3213,208.3
1127,1/12/22, 09:50:00,7930,514
1128,1/12/22, 10:00:00,5513,357.4
1129,1/12/22, 10:10:00,8262,535.5
1130,1/12/22, 10:20:00,8969,581.4
1131,1/12/22, 10:30:00,8920,578.2
1132,1/12/22, 10:40:00,4354,282.2
1133,1/12/22, 10:50:00,3099,200.9
1134,1/12/22, 11:00:00,7355,476.8
1135,1/12/22, 11:10:00,5327,345.3
1136,1/12/22, 11:20:00,6281,407.1
1137,1/12/22, 11:30:00,2447,158.6
1138,1/12/22, 11:40:00,2148,139.2
1139,1/12/22, 11:50:00,1997,129.4
1140,1/12/22, 12:00:00,8709,564.5
1141,1/12/22, 12:10:00,5176,335.5
1142,1/12/22, 12:20:00,3567,231.2
1143,1/12/22, 12:30:00,9816,636.3
1144,1/12/22, 12:40:00,8959,580.7
1145,1/12/22, 12:50:00,4084,264.7
1146,1/12/22, 13:00:00,4957,321.3
1147,1/12/22, 13:10:00,5340,346.1
1148,1/12/22, 13:20:00,4427,287
1149,1/12/22, 13:30:00,11090,718.9
1150,1/12/22, 13:40:00,9422,610.7
1151,1/12/22, 13:50:00,8311,538.7
1152,1/12/22, 14:00:00,13820,895.8
1153,1/12/22, 14:10:00,14285,926
1154,1/12/22, 14:20:00,13086,848.2
1155,1/12/22, 14:30:00,7978,517.1
1156,1/12/22, 14:40:00,7643,495.4
1157,1/12/22, 14:50:00,10518,681.8
1158,1/12/22, 15:00:00,8806,570.8
1159,1/12/22, 15:10:00,4640,300.8
1160,1/12/22, 15:20:00,3754,243.3
1161,1/12/22, 15:30:00,4086,264.9
1162,1/12/22, 15:40:00,7833,507.7
1163,1/12/22, 15:50:00,3345,216.8
1164,1/12/22, 16:00:00,3923,254.3
1165,1/12/22, 16:10:00,3035,196.7
1166,1/12/22, 16:20:00,2445,158.5
1167,1/12/22, 16:30:00,1971,127.8
1168,1/12/22, 16:40:00,1925,124.8
1169,1/12/22, 16:50:00,1168,75.7
1170,1/12/22, 17:00:00,790,51.2
1171,1/12/22, 17:10:00,649,42.1
1172,1/12/22, 17:20:00,464,30.1
1173,1/12/22, 17:30:00,373,24.2
1174,1/12/22, 17:40:00,265,17.2
1175,1/12/22, 17:50:00,126,8.2
1176,1/12/22, 18:00:00,29,1.9
1177,1/12/22, 18:10:00,1,0.1
1178,1/12/22, 18:20:00,0,0
1179,1/12/22, 18:30:00,0,0
1180,1/12/22, 18:40:00,0,0
1181,1/12/22, 18:50:00,0,0
1182,1/12/22, 19:00:00,0,0
1183,1/12/22, 19:10:00,0,0
1184,1/12/22, 19:20:00,0,0
1185,1/12/22, 19:30:00,0,0
1186,1/12/22, 19:40:00,0,0
1187,1/12/22, 19:50:00,0,0
1188,1/12/22, 20:00:00,0,0
1189,1/12/22, 20:10:00,0,0
1190,1/12/22, 20:20:00,0,0
1191,1/12/22, 20:30:00,0,0
1192,1/12/22, 20:40:00,0,0
1193,1/12/22, 20:50:00,0,0
1194,1/12/22, 21:00:00,0,0
1195,1/12/22, 21:10:00,0,0
1196,1/12/22, 21:20:00,0,0
1197,1/12/22, 21:30:00,0,0
1198,1/12/22, 21:40:00,0,0
1199,1/12/22, 21:50:00,0,0
1200,1/12/22, 22:00:00,0,0
1201,1/12/22, 22:10:00,0,0
1202,1/12/22, 22:20:00,0,0
1203,1/12/22, 22:30:00,0,0
1204,1/12/22, 22:40:00,0,0
1205,1/12/22, 22:50:00,0,0
1206,1/12/22, 23:00:00,0,0
1207,1/12/22, 23:10:00,0,0
1208,1/12/22, 23:20:00,0,0
1209,1/12/22, 23:30:00,0,0
1210,1/12/22, 23:40:00,0,0
1211,1/12/22, 23:50:00,0,0
1212,1/12/22, 24:00:00,0,0
1213,2/12/22, 00:10:00,0,0
1214,2/12/22, 00:20:00,0,0
1215,2/12/22, 00:30:00,0,0
1216,2/12/22, 00:40:00,0,0
1217,2/12/22, 00:50:00,0,0
1218,2/12/22, 01:00:00,0,0
1219,2/12/22, 01:10:00,0,0
1220,2/12/22, 01:20:00,0,0
1221,2/12/22, 01:30:00,0,0
1222,2/12/22, 01:40:00,0,0
1223,2/12/22, 01:50:00,0,0
1224,2/12/22, 02:00:00,0,0
1225,2/12/22, 02:10:00,0,0
1226,2/12/22, 02:20:00,0,0
1227,2/12/22, 02:30:00,0,0
1228,2/12/22, 02:40:00,0,0
1229,2/12/22, 02:50:00,0,0
1230,2/12/22, 03:00:00,0,0
1231,2/12/22, 03:10:00,0,0
1232,2/12/22, 03:20:00,0,0
1233,2/12/22, 03:30:00,0,0
1234,2/12/22, 03:40:00,0,0
1235,2/12/22, 03:50:00,0,0
1236,2/12/22, 04:00:00,0,0
1237,2/12/22, 04:10:00,0,0
1238,2/12/22, 04:20:00,0,0
1239,2/12/22, 04:30:00,0,0
1240,2/12/22, 04:40:00,0,0
1241,2/12/22, 04:50:00,0,0
1242,2/12/22, 05:00:00,0,0
1243,2/12/22, 05:10:00,0,0
1244,2/12/22, 05:20:00,0,0
1245,2/12/22, 05:30:00,0,0
1246,2/12/22, 05:40:00,0,0
1247,2/12/22, 05:50:00,0,0
1248,2/12/22, 06:00:00,0,0
1249,2/12/22, 06:10:00,0,0
1250,2/12/22, 06:20:00,0,0
