scan,date,time,raw,calibrated
2605,11/2/23, 15:00:00,2175,152
2606,11/2/23, 15:10:00,1452,101.5
2607,11/2/23, 15:20:00,1809,126.4
2608,11/2/23, 15:30:00,1755,122.7
2609,11/2/23, 15:40:00,2186,152.8
2610,11/2/23, 15:50:00,791,55.3
2611,11/2/23, 16:00:00,506,35.4
2612,11/2/23, 16:10:00,435,30.4
2613,11/2/23, 16:20:00,620,43.3
2614,11/2/23, 16:30:00,412,28.8
2615,11/2/23, 16:40:00,303,21.2
2616,11/2/23, 16:50:00,257,18
2617,11/2/23, 17:00:00,265,18.5
2618,11/2/23, 17:10:00,265,18.5
2619,11/2/23, 17:20:00,183,12.8
2620,11/2/23, 17:30:00,187,13.1
2621,11/2/23, 17:40:00,154,10.8
2622,11/2/23, 17:50:00,139,9.7
2623,11/2/23, 18:00:00,93,6.5
2624,11/2/23, 18:10:00,63,4.4
2625,11/2/23, 18:20:00,32,2.2
2626,11/2/23, 18:30:00,10,0.7
2627,11/2/23, 18:40:00,1,0.1
2628,11/2/23, 18:50:00,0,0
2629,11/2/23, 19:00:00,0,0
2630,11/2/23, 19:10:00,0,0
2631,11/2/23, 19:20:00,0,0
2632,11/2/23, 19:30:00,0,0
2633,11/2/23, 19:40:00,0,0
2634,11/2/23, 19:50:00,0,0
2635,11/2/23, 20:00:00,0,0
2636,11/2/23, 20:10:00,0,0
2637,11/2/23, 20:20:00,0,0
2638,11/2/23, 20:30:00,0,0
2639,11/2/23, 20:40:00,0,0
2640,11/2/23, 20:50:00,0,0
2641,11/2/23, 21:00:00,0,0
2642,11/2/23, 21:10:00,0,0
2643,11/2/23, 21:20:00,0,0
2644,11/2/23, 21:30:00,0,0
2645,11/2/23, 21:40:00,0,0
2646,11/2/23, 21:50:00,0,0
2647,11/2/23, 22:00:00,0,0
2648,11/2/23, 22:10:00,0,0
2649,11/2/23, 22:20:00,0,0
2650,11/2/23, 22:30:00,0,0
2651,11/2/23, 22:40:00,0,0
2652,11/2/23, 22:50:00,0,0
2653,11/2/23, 23:00:00,0,0
2654,11/2/23, 23:10:00,0,0
2655,11/2/23, 23:20:00,0,0
2656,11/2/23, 23:30:00,0,0
2657,11/2/23, 23:40:00,0,0
2658,11/2/23, 23:50:00,0,0
2659,11/2/23, 24:00:00,0,0
2660,12/2/23, 00:10:00,0,0
2661,12/2/23, 00:20:00,0,0
2662,12/2/23, 00:30:00,0,0
2663,12/2/23, 00:40:00,0,0
2664,12/2/23, 00:50:00,0,0
2665,12/2/23, 01:00:00,0,0
2666,12/2/23, 01:10:00,0,0
2667,12/2/23, 01:20:00,0,0
2668,12/2/23, 01:30:00,0,0
2669,12/2/23, 01:40:00,0,0
2670,12/2/23, 01:50:00,0,0
2671,12/2/23, 02:00:00,0,0
2672,12/2/23, 02:10:00,0,0
2673,12/2/23, 02:20:00,0,0
2674,12/2/23, 02:30:00,0,0
2675,12/2/23, 02:40:00,0,0
2676,12/2/23, 02:50:00,0,0
2677,12/2/23, 03:00:00,0,0
2678,12/2/23, 03:10:00,0,0
2679,12/2/23, 03:20:00,0,0
2680,12/2/23, 03:30:00,0,0
2681,12/2/23, 03:40:00,0,0
2682,12/2/23, 03:50:00,0,0
2683,12/2/23, 04:00:00,0,0
2684,12/2/23, 04:10:00,0,0
2685,12/2/23, 04:20:00,0,0
2686,12/2/23, 04:30:00,0,0
2687,12/2/23, 04:40:00,0,0
2688,12/2/23, 04:50:00,0,0
2689,12/2/23, 05:00:00,0,0
2690,12/2/23, 05:10:00,0,0
2691,12/2/23, 05:20:00,0,0
2692,12/2/23, 05:30:00,0,0
2693,12/2/23, 05:40:00,0,0
2694,12/2/23, 05:50:00,0,0
2695,12/2/23, 06:00:00,0,0
2696,12/2/23, 06:10:00,0,0
2697,12/2/23, 06:20:00,0,0
2698,12/2/23, 06:30:00,0,0
2699,12/2/23, 06:40:00,0,0
2700,12/2/23, 06:50:00,0,0
2701,12/2/23, 07:00:00,0,0
2702,12/2/23, 07:10:00,16,1.1
2703,12/2/23, 07:20:00,38,2.7
2704,12/2/23, 07:30:00,77,5.4
2705,12/2/23, 07:40:00,111,7.8
2706,12/2/23, 07:50:00,202,14.1
2707,12/2/23, 08:00:00,275,19.2
2708,12/2/23, 08:10:00,275,19.2
2709,12/2/23, 08:20:00,357,25
2710,12/2/23, 08:30:00,408,28.5
2711,12/2/23, 08:40:00,348,24.3
2712,12/2/23, 08:50:00,381,26.6
2713,12/2/23, 09:00:00,460,32.1
2714,12/2/23, 09:10:00,752,52.6
2715,12/2/23, 09:20:00,700,48.9
2716,12/2/23, 09:30:00,781,54.6
2717,12/2/23, 09:40:00,834,58.3
2718,12/2/23, 09:50:00,976,68.2
2719,12/2/23, 10:00:00,2226,155.6
2720,12/2/23, 10:10:00,2633,184
2721,12/2/23, 10:20:00,3279,229.2
2722,12/2/23, 10:30:00,2890,202
2723,12/2/23, 10:40:00,2601,181.8
2724,12/2/23, 10:50:00,1290,90.2
2725,12/2/23, 11:00:00,1124,78.6
2726,12/2/23, 11:10:00,1227,85.8
2727,12/2/23, 11:20:00,1741,121.7
2728,12/2/23, 11:30:00,3202,223.8
2729,12/2/23, 11:40:00,4170,291.4
2730,12/2/23, 11:50:00,4328,302.5
2731,12/2/23, 12:00:00,3646,254.8
2732,12/2/23, 12:10:00,4346,303.7
2733,12/2/23, 12:20:00,3263,228
2734,12/2/23, 12:30:00,2367,165.4
2735,12/2/23, 12:40:00,2730,190.8
2736,12/2/23, 12:50:00,2351,164.3
2737,12/2/23, 13:00:00,1468,102.6
2738,12/2/23, 13:10:00,2944,205.8
2739,12/2/23, 13:20:00,2138,149.4
2740,12/2/23, 13:30:00,2363,165.1
2741,12/2/23, 13:40:00,1678,117.3
2742,12/2/23, 13:50:00,1382,96.6
2743,12/2/23, 14:00:00,1846,129
2744,12/2/23, 14:10:00,2253,157.5
2745,12/2/23, 14:20:00,1417,99
2746,12/2/23, 14:30:00,2108,147.3
2747,12/2/23, 14:40:00,1712,119.6
2748,12/2/23, 14:50:00,595,41.6
2749,12/2/23, 15:00:00,1013,70.8
2750,12/2/23, 15:10:00,2687,187.8
2751,12/2/23, 15:20:00,1123,78.5
2752,12/2/23, 15:30:00,1455,101.7
2753,12/2/23, 15:40:00,1990,139.1
2754,12/2/23, 15:50:00,929,64.9
2755,12/2/23, 16:00:00,686,47.9
2756,12/2/23, 16:10:00,704,49.2
2757,12/2/23, 16:20:00,597,41.7
2758,12/2/23, 16:30:00,354,24.7
2759,12/2/23, 16:40:00,278,19.4
2760,12/2/23, 16:50:00,237,16.6
2761,12/2/23, 17:00:00,249,17.4
2762,12/2/23, 17:10:00,213,14.9
2763,12/2/23, 17:20:00,187,13.1
2764,12/2/23, 17:30:00,214,15
2765,12/2/23, 17:40:00,166,11.6
2766,12/2/23, 17:50:00,172,12
2767,12/2/23, 18:00:00,75,5.2
2768,12/2/23, 18:10:00,38,2.7
2769,12/2/23, 18:20:00,26,1.8
2770,12/2/23, 18:30:00,9,0.6
2771,12/2/23, 18:40:00,1,0.1
2772,12/2/23, 18:50:00,0,0
2773,12/2/23, 19:00:00,0,0
2774,12/2/23, 19:10:00,0,0
2775,12/2/23, 19:20:00,0,0
2776,12/2/23, 19:30:00,0,0
2777,12/2/23, 19:40:00,0,0
2778,12/2/23, 19:50:00,0,0
2779,12/2/23, 20:00:00,0,0
2780,12/2/23, 20:10:00,0,0
2781,12/2/23, 20:20:00,0,0
2782,12/2/23, 20:30:00,0,0
2783,12/2/23, 20:40:00,0,0
2784,12/2/23, 20:50:00,0,0
2785,12/2/23, 21:00:00,0,0
2786,12/2/23, 21:10:00,0,0
2787,12/2/23, 21:20:00,0,0
2788,12/2/23, 21:30:00,0,0
2789,12/2/23, 21:40:00,0,0
2790,12/2/23, 21:50:00,0,0
2791,12/2/23, 22:00:00,0,0
2792,12/2/23, 22:10:00,0,0
2793,12/2/23, 22:20:00,0,0
2794,12/2/23, 22:30:00,0,0
2795,12/2/23, 22:40:00,0,0
2796,12/2/23, 22:50:00,0,0
2797,12/2/23, 23:00:00,0,0
2798,12/2/23, 23:10:00,0,0
2799,12/2/23, 23:20:00,0,0
2800,12/2/23, 23:30:00,0,0
2801,12/2/23, 23:40:00,0,0
2802,12/2/23, 23:50:00,0,0
2803,12/2/23, 24:00:00,0,0
2804,13/02/2023 , 00:10:00,0,0
2805,13/02/2023 , 00:20:00,0,0
2806,13/02/2023 , 00:30:00,0,0
2807,13/02/2023 , 00:40:00,0,0
2808,13/02/2023 , 00:50:00,0,0
2809,13/02/2023 , 01:00:00,0,0
2810,13/02/2023 , 01:10:00,0,0
2811,13/02/2023 , 01:20:00,0,0
2812,13/02/2023 , 01:30:00,0,0
2813,13/02/2023 , 01:40:00,0,0
2814,13/02/2023 , 01:50:00,0,0
2815,13/02/2023 , 02:00:00,0,0
2816,13/02/2023 , 02:10:00,0,0
2817,13/02/2023 , 02:20:00,0,0
2818,13/02/2023 , 02:30:00,0,0
2819,13/02/2023 , 02:40:00,0,0
2820,13/02/2023 , 02:50:00,0,0
2821,13/02/2023 , 03:00:00,0,0
2822,13/02/2023 , 03:10:00,0,0
2823,13/02/2023 , 03:20:00,0,0
2824,13/02/2023 , 03:30:00,0,0
2825,13/02/2023 , 03:40:00,0,0
2826,13/02/2023 , 03:50:00,0,0
2827,13/02/2023 , 04:00:00,0,0
2828,13/02/2023 , 04:10:00,0,0
2829,13/02/2023 , 04:20:00,0,0
2830,13/02/2023 , 04:30:00,0,0
2831,13/02/2023 , 04:40:00,0,0
2832,13/02/2023 , 04:50:00,0,0
2833,13/02/2023 , 05:00:00,0,0
2834,13/02/2023 , 05:10:00,0,0
2835,13/02/2023 , 05:20:00,0,0
2836,13/02/2023 , 05:30:00,0,0
2837,13/02/2023 , 05:40:00,0,0
2838,13/02/2023 , 05:50:00,0,0
2839,13/02/2023 , 06:00:00,0,0
2840,13/02/2023 , 06:10:00,0,0
2841,13/02/2023 , 06:20:00,0,0
2842,13/02/2023 , 06:30:00,0,0
2843,13/02/2023 , 06:40:00,0,0
2844,13/02/2023 , 06:50:00,0,0
2845,13/02/2023 , 07:00:00,0,0
2846,13/02/2023 , 07:10:00,13,0.9
2847,13/02/2023 , 07:20:00,43,3
2848,13/02/2023 , 07:30:00,61,4.3
2849,13/02/2023 , 07:40:00,115,8
2850,13/02/2023 , 07:50:00,151,10.6
2851,13/02/2023 , 08:00:00,110,7.7
2852,13/02/2023 , 08:10:00,245,17.1
2853,13/02/2023 , 08:20:00,251,17.5
2854,13/02/2023 , 08:30:00,364,25.4
2855,13/02/2023 , 08:40:00,483,33.8
2856,13/02/2023 , 08:50:00,430,30.1
2857,13/02/2023 , 09:00:00,561,39.2
2858,13/02/2023 , 09:10:00,799,55.8
2859,13/02/2023 , 09:20:00,706,49.3
2860,13/02/2023 , 09:30:00,440,30.8
2861,13/02/2023 , 09:40:00,564,39.4
2862,13/02/2023 , 09:50:00,498,34.8
2863,13/02/2023 , 10:00:00,1252,87.5
2864,13/02/2023 , 10:10:00,2074,144.9
2865,13/02/2023 , 10:20:00,2621,183.2
2866,13/02/2023 , 10:30:00,2731,190.9
2867,13/02/2023 , 10:40:00,2006,140.2
2868,13/02/2023 , 10:50:00,923,64.5
2869,13/02/2023 , 11:00:00,789,55.1
2870,13/02/2023 , 11:10:00,809,56.5
2871,13/02/2023 , 11:20:00,451,31.5
2872,13/02/2023 , 11:30:00,1649,115.2
2873,13/02/2023 , 11:40:00,1432,100.1
2874,13/02/2023 , 11:50:00,2009,140.4
2875,13/02/2023 , 12:00:00,2649,185.1
2876,13/02/2023 , 12:10:00,2078,145.2
2877,13/02/2023 , 12:20:00,3787,264.7
2878,13/02/2023 , 12:30:00,2579,180.2
2879,13/02/2023 , 12:40:00,1791,125.2
2880,13/02/2023 , 12:50:00,1802,125.9
2881,13/02/2023 , 13:00:00,1476,103.2
2882,13/02/2023 , 13:10:00,1891,132.2
2883,13/02/2023 , 13:20:00,1218,85.1
2884,13/02/2023 , 13:30:00,1306,91.3
2885,13/02/2023 , 13:40:00,1561,109.1
2886,13/02/2023 , 13:50:00,1298,90.7
2887,13/02/2023 , 14:00:00,1876,131.1
2888,13/02/2023 , 14:10:00,1851,129.4
2889,13/02/2023 , 14:20:00,2213,154.7
2890,13/02/2023 , 14:30:00,2196,153.5
2891,13/02/2023 , 14:40:00,1506,105.3
2892,13/02/2023 , 14:50:00,1173,82
2893,13/02/2023 , 15:00:00,2065,144.3
2894,13/02/2023 , 15:10:00,3527,246.5
2895,13/02/2023 , 15:20:00,3369,235.5
2896,13/02/2023 , 15:30:00,2612,182.5
2897,13/02/2023 , 15:40:00,2707,189.2
2898,13/02/2023 , 15:50:00,1326,92.7
2899,13/02/2023 , 16:00:00,725,50.7
2900,13/02/2023 , 16:10:00,594,41.5
2901,13/02/2023 , 16:20:00,941,65.8
2902,13/02/2023 , 16:30:00,504,35.2
2903,13/02/2023 , 16:40:00,440,30.8
2904,13/02/2023 , 16:50:00,316,22.1
2905,13/02/2023 , 17:00:00,292,20.4
2906,13/02/2023 , 17:10:00,232,16.2
2907,13/02/2023 , 17:20:00,220,15.4
2908,13/02/2023 , 17:30:00,186,13
2909,13/02/2023 , 17:40:00,191,13.3
2910,13/02/2023 , 17:50:00,179,12.5
2911,13/02/2023 , 18:00:00,149,10.4
2912,13/02/2023 , 18:10:00,63,4.4
2913,13/02/2023 , 18:20:00,39,2.7
2914,13/02/2023 , 18:30:00,17,1.2
2915,13/02/2023 , 18:40:00,2,0.1
2916,13/02/2023 , 18:50:00,0,0
2917,13/02/2023 , 19:00:00,0,0
2918,13/02/2023 , 19:10:00,0,0
2919,13/02/2023 , 19:20:00,0,0
2920,13/02/2023 , 19:30:00,0,0
2921,13/02/2023 , 19:40:00,0,0
2922,13/02/2023 , 19:50:00,0,0
2923,13/02/2023 , 20:00:00,0,0
2924,13/02/2023 , 20:10:00,0,0
2925,13/02/2023 , 20:20:00,0,0
2926,13/02/2023 , 20:30:00,0,0
2927,13/02/2023 , 20:40:00,0,0
2928,13/02/2023 , 20:50:00,0,0
2929,13/02/2023 , 21:00:00,0,0
2930,13/02/2023 , 21:10:00,0,0
2931,13/02/2023 , 21:20:00,0,0
2932,13/02/2023 , 21:30:00,0,0
2933,13/02/2023 , 21:40:00,0,0
2934,13/02/2023 , 21:50:00,0,0
2935,13/02/2023 , 22:00:00,0,0
2936,13/02/2023 , 22:10:00,0,0
2937,13/02/2023 , 22:20:00,0,0
2938,13/02/2023 , 22:30:00,0,0
2939,13/02/2023 , 22:40:00,0,0
2940,13/02/2023 , 22:50:00,0,0
2941,13/02/2023 , 23:00:00,0,0
2942,13/02/2023 , 23:10:00,0,0
2943,13/02/2023 , 23:20:00,0,0
2944,13/02/2023 , 23:30:00,0,0
2945,13/02/2023 , 23:40:00,0,0
2946,13/02/2023 , 23:50:00,0,0
2947,13/02/2023 , 24:00:00,0,0
2948,14/02/2023 , 00:10:00,0,0
2949,14/02/2023 , 00:20:00,0,0
2950,14/02/2023 , 00:30:00,0,0
2951,14/02/2023 , 00:40:00,0,0
2952,14/02/2023 , 00:50:00,0,0
2953,14/02/2023 , 01:00:00,0,0
2954,14/02/2023 , 01:10:00,0,0
2955,14/02/2023 , 01:20:00,0,0
2956,14/02/2023 , 01:30:00,0,0
2957,14/02/2023 , 01:40:00,0,0
2958,14/02/2023 , 01:50:00,0,0
2959,14/02/2023 , 02:00:00,0,0
2960,14/02/2023 , 02:10:00,0,0
2961,14/02/2023 , 02:20:00,0,0
2962,14/02/2023 , 02:30:00,0,0
2963,14/02/2023 , 02:40:00,0,0
2964,14/02/2023 , 02:50:00,0,0
2965,14/02/2023 , 03:00:00,0,0
2966,14/02/2023 , 03:10:00,0,0
2967,14/02/2023 , 03:20:00,0,0
2968,14/02/2023 , 03:30:00,0,0
2969,14/02/2023 , 03:40:00,0,0
2970,14/02/2023 , 03:50:00,0,0
2971,14/02/2023 , 04:00:00,0,0
2972,14/02/2023 , 04:10:00,0,0
2973,14/02/2023 , 04:20:00,0,0
2974,14/02/2023 , 04:30:00,0,0
2975,14/02/2023 , 04:40:00,0,0
2976,14/02/2023 , 04:50:00,0,0
2977,14/02/2023 , 05:00:00,0,0
2978,14/02/2023 , 05:10:00,0,0
2979,14/02/2023 , 05:20:00,0,0
2980,14/02/2023 , 05:30:00,0,0
2981,14/02/2023 , 05:40:00,0,0
2982,14/02/2023 , 05:50:00,0,0
2983,14/02/2023 , 06:00:00,0,0
2984,14/02/2023 , 06:10:00,0,0
2985,14/02/2023 , 06:20:00,0,0
2986,14/02/2023 , 06:30:00,0,0
2987,14/02/2023 , 06:40:00,0,0
2988,14/02/2023 , 06:50:00,0,0
2989,14/02/2023 , 07:00:00,2,0.1
2990,14/02/2023 , 07:10:00,11,0.8
2991,14/02/2023 , 07:20:00,54,3.8
2992,14/02/2023 , 07:30:00,75,5.2
2993,14/02/2023 , 07:40:00,150,10.5
2994,14/02/2023 , 07:50:00,246,17.2
2995,14/02/2023 , 08:00:00,154,10.8
2996,14/02/2023 , 08:10:00,363,25.4
2997,14/02/2023 , 08:20:00,503,35.2
2998,14/02/2023 , 08:30:00,448,31.3
2999,14/02/2023 , 08:40:00,377,26.3
3000,14/02/2023 , 08:50:00,448,31.3
3001,14/02/2023 , 09:00:00,453,31.7
3002,14/02/2023 , 09:10:00,494,34.5
3003,14/02/2023 , 09:20:00,455,31.8
3004,14/02/2023 , 09:30:00,452,31.6
3005,14/02/2023 , 09:40:00,516,36.1
3006,14/02/2023 , 09:50:00,581,40.6
3007,14/02/2023 , 10:00:00,2031,141.9
3008,14/02/2023 , 10:10:00,3664,256.1
3009,14/02/2023 , 10:20:00,2722,190.2
3010,14/02/2023 , 10:30:00,3627,253.5
3011,14/02/2023 , 10:40:00,3353,234.3
3012,14/02/2023 , 10:50:00,622,43.5
3013,14/02/2023 , 11:00:00,625,43.7
3014,14/02/2023 , 11:10:00,678,47.4
3015,14/02/2023 , 11:20:00,2572,179.8
3016,14/02/2023 , 11:30:00,4437,310.1
3017,14/02/2023 , 11:40:00,4530,316.6
3018,14/02/2023 , 11:50:00,4714,329.5
3019,14/02/2023 , 12:00:00,4545,317.6
3020,14/02/2023 , 12:10:00,4104,286.8
3021,14/02/2023 , 12:20:00,2914,203.7
3022,14/02/2023 , 12:30:00,3572,249.6
3023,14/02/2023 , 12:40:00,3534,247
3024,14/02/2023 , 12:50:00,1995,139.4
3025,14/02/2023 , 13:00:00,3104,216.9
3026,14/02/2023 , 13:10:00,2670,186.6
3027,14/02/2023 , 13:20:00,1308,91.4
3028,14/02/2023 , 13:30:00,1575,110.1
3029,14/02/2023 , 13:40:00,1083,75.7
3030,14/02/2023 , 13:50:00,1021,71.4
3031,14/02/2023 , 14:00:00,4205,293.9
3032,14/02/2023 , 14:10:00,4325,302.3
3033,14/02/2023 , 14:20:00,4617,322.7
3034,14/02/2023 , 14:30:00,2318,162
3035,14/02/2023 , 14:40:00,3825,267.3
3036,14/02/2023 , 14:50:00,3538,247.3
3037,14/02/2023 , 15:00:00,2526,176.5
3038,14/02/2023 , 15:10:00,3099,216.6
3039,14/02/2023 , 15:20:00,2162,151.1
3040,14/02/2023 , 15:30:00,2790,195
3041,14/02/2023 , 15:40:00,1521,106.3
3042,14/02/2023 , 15:50:00,1599,111.8
3043,14/02/2023 , 16:00:00,618,43.2
3044,14/02/2023 , 16:10:00,679,47.5
3045,14/02/2023 , 16:20:00,643,44.9
3046,14/02/2023 , 16:30:00,482,33.7
3047,14/02/2023 , 16:40:00,379,26.5
3048,14/02/2023 , 16:50:00,248,17.3
3049,14/02/2023 , 17:00:00,336,23.5
3050,14/02/2023 , 17:10:00,303,21.2
3051,14/02/2023 , 17:20:00,258,18
3052,14/02/2023 , 17:30:00,223,15.6
3053,14/02/2023 , 17:40:00,132,9.2
3054,14/02/2023 , 17:50:00,100,7
3055,14/02/2023 , 18:00:00,80,5.6
3056,14/02/2023 , 18:10:00,64,4.5
3057,14/02/2023 , 18:20:00,38,2.7
3058,14/02/2023 , 18:30:00,16,1.1
3059,14/02/2023 , 18:40:00,2,0.1
3060,14/02/2023 , 18:50:00,0,0
3061,14/02/2023 , 19:00:00,0,0
3062,14/02/2023 , 19:10:00,0,0
3063,14/02/2023 , 19:20:00,0,0
3064,14/02/2023 , 19:30:00,0,0
3065,14/02/2023 , 19:40:00,0,0
3066,14/02/2023 , 19:50:00,0,0
3067,14/02/2023 , 20:00:00,0,0
3068,14/02/2023 , 20:10:00,0,0
3069,14/02/2023 , 20:20:00,0,0
3070,14/02/2023 , 20:30:00,0,0
3071,14/02/2023 , 20:40:00,0,0
3072,14/02/2023 , 20:50:00,0,0
3073,14/02/2023 , 21:00:00,0,0
3074,14/02/2023 , 21:10:00,0,0
3075,14/02/2023 , 21:20:00,0,0
3076,14/02/2023 , 21:30:00,0,0
3077,14/02/2023 , 21:40:00,0,0
3078,14/02/2023 , 21:50:00,0,0
3079,14/02/2023 , 22:00:00,0,0
3080,14/02/2023 , 22:10:00,0,0
3081,14/02/2023 , 22:20:00,0,0
3082,14/02/2023 , 22:30:00,0,0
3083,14/02/2023 , 22:40:00,0,0
3084,14/02/2023 , 22:50:00,0,0
3085,14/02/2023 , 23:00:00,0,0
3086,14/02/2023 , 23:10:00,0,0
3087,14/02/2023 , 23:20:00,0,0
3088,14/02/2023 , 23:30:00,0,0
3089,14/02/2023 , 23:40:00,0,0
3090,14/02/2023 , 23:50:00,0,0
3091,14/02/2023 , 24:00:00,0,0
3092,15/02/2023 , 00:10:00,0,0
3093,15/02/2023 , 00:20:00,0,0
3094,15/02/2023 , 00:30:00,0,0
3095,15/02/2023 , 00:40:00,0,0
3096,15/02/2023 , 00:50:00,0,0
3097,15/02/2023 , 01:00:00,0,0
3098,15/02/2023 , 01:10:00,0,0
3099,15/02/2023 , 01:20:00,0,0
3100,15/02/2023 , 01:30:00,0,0
3101,15/02/2023 , 01:40:00,0,0
3102,15/02/2023 , 01:50:00,0,0
3103,15/02/2023 , 02:00:00,0,0
3104,15/02/2023 , 02:10:00,0,0
3105,15/02/2023 , 02:20:00,0,0
3106,15/02/2023 , 02:30:00,0,0
3107,15/02/2023 , 02:40:00,0,0
3108,15/02/2023 , 02:50:00,0,0
3109,15/02/2023 , 03:00:00,0,0
3110,15/02/2023 , 03:10:00,0,0
3111,15/02/2023 , 03:20:00,0,0
3112,15/02/2023 , 03:30:00,0,0
3113,15/02/2023 , 03:40:00,0,0
3114,15/02/2023 , 03:50:00,0,0
3115,15/02/2023 , 04:00:00,0,0
3116,15/02/2023 , 04:10:00,0,0
3117,15/02/2023 , 04:20:00,0,0
3118,15/02/2023 , 04:30:00,0,0
3119,15/02/2023 , 04:40:00,0,0
3120,15/02/2023 , 04:50:00,0,0
3121,15/02/2023 , 05:00:00,0,0
3122,15/02/2023 , 05:10:00,0,0
3123,15/02/2023 , 05:20:00,0,0
3124,15/02/2023 , 05:30:00,0,0
3125,15/02/2023 , 05:40:00,0,0
3126,15/02/2023 , 05:50:00,0,0
3127,15/02/2023 , 06:00:00,0,0
3128,15/02/2023 , 06:10:00,0,0
3129,15/02/2023 , 06:20:00,0,0
3130,15/02/2023 , 06:30:00,0,0
3131,15/02/2023 , 06:40:00,0,0
3132,15/02/2023 , 06:50:00,0,0
3133,15/02/2023 , 07:00:00,1,0.1
3134,15/02/2023 , 07:10:00,34,2.4
3135,15/02/2023 , 07:20:00,101,7.1
3136,15/02/2023 , 07:30:00,148,10.3
3137,15/02/2023 , 07:40:00,184,12.9
3138,15/02/2023 , 07:50:00,218,15.2
3139,15/02/2023 , 08:00:00,400,28
3140,15/02/2023 , 08:10:00,274,19.1
3141,15/02/2023 , 08:20:00,323,22.6
3142,15/02/2023 , 08:30:00,327,22.9
3143,15/02/2023 , 08:40:00,488,34.1
3144,15/02/2023 , 08:50:00,570,39.8
3145,15/02/2023 , 09:00:00,545,38.1
3146,15/02/2023 , 09:10:00,562,39.3
3147,15/02/2023 , 09:20:00,654,45.7
3148,15/02/2023 , 09:30:00,734,51.3
3149,15/02/2023 , 09:40:00,1006,70.3
3150,15/02/2023 , 09:50:00,1019,71.2
3151,15/02/2023 , 10:00:00,879,61.4
3152,15/02/2023 , 10:10:00,740,51.7
3153,15/02/2023 , 10:20:00,1313,91.8
3154,15/02/2023 , 10:30:00,3501,244.7
3155,15/02/2023 , 10:40:00,3220,225
3156,15/02/2023 , 10:50:00,642,44.9
3157,15/02/2023 , 11:00:00,688,48.1
3158,15/02/2023 , 11:10:00,707,49.4
3159,15/02/2023 , 11:20:00,2744,191.8
3160,15/02/2023 , 11:30:00,4572,319.5
3161,15/02/2023 , 11:40:00,4653,325.2
3162,15/02/2023 , 11:50:00,4708,329
3163,15/02/2023 , 12:00:00,4816,336.6
3164,15/02/2023 , 12:10:00,4742,331.4
3165,15/02/2023 , 12:20:00,4888,341.6
3166,15/02/2023 , 12:30:00,4948,345.8
3167,15/02/2023 , 12:40:00,4882,341.2
3168,15/02/2023 , 12:50:00,4886,341.5
3169,15/02/2023 , 13:00:00,4910,343.2
3170,15/02/2023 , 13:10:00,4242,296.5
3171,15/02/2023 , 13:20:00,1843,128.8
3172,15/02/2023 , 13:30:00,4230,295.6
3173,15/02/2023 , 13:40:00,2161,151
3174,15/02/2023 , 13:50:00,1074,75.1
3175,15/02/2023 , 14:00:00,3931,274.7
3176,15/02/2023 , 14:10:00,3094,216.2
3177,15/02/2023 , 14:20:00,3612,252.4
3178,15/02/2023 , 14:30:00,692,48.4
3179,15/02/2023 , 14:40:00,495,34.6
3180,15/02/2023 , 14:50:00,396,27.7
3181,15/02/2023 , 15:00:00,292,20.4
3182,15/02/2023 , 15:10:00,148,10.3
3183,15/02/2023 , 15:20:00,119,8.3
3184,15/02/2023 , 15:30:00,284,19.8
3185,15/02/2023 , 15:40:00,195,13.6
3186,15/02/2023 , 15:50:00,578,40.4
3187,15/02/2023 , 16:00:00,650,45.4
3188,15/02/2023 , 16:10:00,432,30.2
3189,15/02/2023 , 16:20:00,269,18.8
3190,15/02/2023 , 16:30:00,337,23.6
3191,15/02/2023 , 16:40:00,173,12.1
3192,15/02/2023 , 16:50:00,344,24
3193,15/02/2023 , 17:00:00,330,23.1
3194,15/02/2023 , 17:10:00,204,14.3
3195,15/02/2023 , 17:20:00,103,7.2
3196,15/02/2023 , 17:30:00,114,8
3197,15/02/2023 , 17:40:00,139,9.7
3198,15/02/2023 , 17:50:00,104,7.3
3199,15/02/2023 , 18:00:00,77,5.4
3200,15/02/2023 , 18:10:00,67,4.7
3201,15/02/2023 , 18:20:00,58,4.1
3202,15/02/2023 , 18:30:00,26,1.8
3203,15/02/2023 , 18:40:00,4,0.3
3204,15/02/2023 , 18:50:00,0,0
3205,15/02/2023 , 19:00:00,0,0
3206,15/02/2023 , 19:10:00,0,0
3207,15/02/2023 , 19:20:00,0,0
3208,15/02/2023 , 19:30:00,0,0
3209,15/02/2023 , 19:40:00,0,0
3210,15/02/2023 , 19:50:00,0,0
3211,15/02/2023 , 20:00:00,0,0
3212,15/02/2023 , 20:10:00,0,0
3213,15/02/2023 , 20:20:00,0,0
3214,15/02/2023 , 20:30:00,0,0
3215,15/02/2023 , 20:40:00,0,0
3216,15/02/2023 , 20:50:00,0,0
3217,15/02/2023 , 21:00:00,0,0
3218,15/02/2023 , 21:10:00,0,0
3219,15/02/2023 , 21:20:00,0,0
3220,15/02/2023 , 21:30:00,0,0
3221,15/02/2023 , 21:40:00,0,0
3222,15/02/2023 , 21:50:00,0,0
3223,15/02/2023 , 22:00:00,0,0
3224,15/02/2023 , 22:10:00,0,0
3225,15/02/2023 , 22:20:00,0,0
3226,15/02/2023 , 22:30:00,0,0
